Country,Code,Calling Code,Year,CO2 emission (Tons),Population(2022),Area,% of World,Density(km2)
Wallis and Futuna,WF,681,1773,0,,,,
Wallis and Futuna,WF,681,1774,0,,,,
Wallis and Futuna,WF,681,1775,0,,,,
Wallis and Futuna,WF,681,1776,0,,,,
Wallis and Futuna,WF,681,1777,0,,,,
Wallis and Futuna,WF,681,1778,0,,,,
Wallis and Futuna,WF,681,1779,0,,,,
Wallis and Futuna,WF,681,1780,0,,,,
Wallis and Futuna,WF,681,1781,0,,,,
Wallis and Futuna,WF,681,1782,0,,,,
Wallis and Futuna,WF,681,1783,0,,,,
Wallis and Futuna,WF,681,1784,0,,,,
Wallis and Futuna,WF,681,1785,0,,,,
Wallis and Futuna,WF,681,1786,0,,,,
Wallis and Futuna,WF,681,1787,0,,,,
Wallis and Futuna,WF,681,1788,0,,,,
Wallis and Futuna,WF,681,1789,0,,,,
Wallis and Futuna,WF,681,1790,0,,,,
Wallis and Futuna,WF,681,1791,0,,,,
Wallis and Futuna,WF,681,1792,0,,,,
Wallis and Futuna,WF,681,1793,0,,,,
Wallis and Futuna,WF,681,1794,0,,,,
Wallis and Futuna,WF,681,1795,0,,,,
Wallis and Futuna,WF,681,1796,0,,,,
Wallis and Futuna,WF,681,1797,0,,,,
Wallis and Futuna,WF,681,1798,0,,,,
Wallis and Futuna,WF,681,1799,0,,,,
Wallis and Futuna,WF,681,1800,0,,,,
Wallis and Futuna,WF,681,1801,0,,,,
Wallis and Futuna,WF,681,1802,0,,,,
Wallis and Futuna,WF,681,1803,0,,,,
Wallis and Futuna,WF,681,1804,0,,,,
Wallis and Futuna,WF,681,1805,0,,,,
Wallis and Futuna,WF,681,1806,0,,,,
Wallis and Futuna,WF,681,1807,0,,,,
Wallis and Futuna,WF,681,1808,0,,,,
Wallis and Futuna,WF,681,1809,0,,,,
Wallis and Futuna,WF,681,1810,0,,,,
Wallis and Futuna,WF,681,1811,0,,,,
Wallis and Futuna,WF,681,1812,0,,,,
Wallis and Futuna,WF,681,1813,0,,,,
Wallis and Futuna,WF,681,1814,0,,,,
Wallis and Futuna,WF,681,1815,0,,,,
Wallis and Futuna,WF,681,1816,0,,,,
Wallis and Futuna,WF,681,1817,0,,,,
Wallis and Futuna,WF,681,1818,0,,,,
Wallis and Futuna,WF,681,1819,0,,,,
Wallis and Futuna,WF,681,1820,0,,,,
Wallis and Futuna,WF,681,1821,0,,,,
Wallis and Futuna,WF,681,1822,0,,,,
Wallis and Futuna,WF,681,1823,0,,,,
Wallis and Futuna,WF,681,1824,0,,,,
Wallis and Futuna,WF,681,1825,0,,,,
Wallis and Futuna,WF,681,1826,0,,,,
Wallis and Futuna,WF,681,1827,0,,,,
Wallis and Futuna,WF,681,1828,0,,,,
Wallis and Futuna,WF,681,1829,0,,,,
Wallis and Futuna,WF,681,1830,0,,,,
Wallis and Futuna,WF,681,1831,0,,,,
Wallis and Futuna,WF,681,1832,0,,,,
Wallis and Futuna,WF,681,1833,0,,,,
Wallis and Futuna,WF,681,1834,0,,,,
Wallis and Futuna,WF,681,1835,0,,,,
Wallis and Futuna,WF,681,1836,0,,,,
Wallis and Futuna,WF,681,1837,0,,,,
Wallis and Futuna,WF,681,1838,0,,,,
Wallis and Futuna,WF,681,1839,0,,,,
Wallis and Futuna,WF,681,1840,0,,,,
Wallis and Futuna,WF,681,1841,0,,,,
Wallis and Futuna,WF,681,1842,0,,,,
Wallis and Futuna,WF,681,1843,0,,,,
Wallis and Futuna,WF,681,1844,0,,,,
Wallis and Futuna,WF,681,1845,0,,,,
Wallis and Futuna,WF,681,1846,0,,,,
Wallis and Futuna,WF,681,1847,0,,,,
Wallis and Futuna,WF,681,1848,0,,,,
Wallis and Futuna,WF,681,1849,0,,,,
Wallis and Futuna,WF,681,1850,0,,,,
Wallis and Futuna,WF,681,1851,0,,,,
Wallis and Futuna,WF,681,1852,0,,,,
Wallis and Futuna,WF,681,1853,0,,,,
Wallis and Futuna,WF,681,1854,0,,,,
Wallis and Futuna,WF,681,1855,0,,,,
Wallis and Futuna,WF,681,1856,0,,,,
Wallis and Futuna,WF,681,1857,0,,,,
Wallis and Futuna,WF,681,1858,0,,,,
Wallis and Futuna,WF,681,1859,0,,,,
Wallis and Futuna,WF,681,1860,0,,,,
Wallis and Futuna,WF,681,1861,0,,,,
Wallis and Futuna,WF,681,1862,0,,,,
Wallis and Futuna,WF,681,1863,0,,,,
Wallis and Futuna,WF,681,1864,0,,,,
Wallis and Futuna,WF,681,1865,0,,,,
Wallis and Futuna,WF,681,1866,0,,,,
Wallis and Futuna,WF,681,1867,0,,,,
Wallis and Futuna,WF,681,1868,0,,,,
Wallis and Futuna,WF,681,1869,0,,,,
Wallis and Futuna,WF,681,1870,0,,,,
Wallis and Futuna,WF,681,1871,0,,,,
Wallis and Futuna,WF,681,1872,0,,,,
Wallis and Futuna,WF,681,1873,0,,,,
Wallis and Futuna,WF,681,1874,0,,,,
Wallis and Futuna,WF,681,1875,0,,,,
Wallis and Futuna,WF,681,1876,0,,,,
Wallis and Futuna,WF,681,1877,0,,,,
Wallis and Futuna,WF,681,1878,0,,,,
Wallis and Futuna,WF,681,1879,0,,,,
Wallis and Futuna,WF,681,1880,0,,,,
Wallis and Futuna,WF,681,1881,0,,,,
Wallis and Futuna,WF,681,1882,0,,,,
Wallis and Futuna,WF,681,1883,0,,,,
Wallis and Futuna,WF,681,1884,0,,,,
Wallis and Futuna,WF,681,1885,0,,,,
Wallis and Futuna,WF,681,1886,0,,,,
Wallis and Futuna,WF,681,1887,0,,,,
Wallis and Futuna,WF,681,1888,0,,,,
Wallis and Futuna,WF,681,1889,0,,,,
Wallis and Futuna,WF,681,1890,0,,,,
Wallis and Futuna,WF,681,1891,0,,,,
Wallis and Futuna,WF,681,1892,0,,,,
Wallis and Futuna,WF,681,1893,0,,,,
Wallis and Futuna,WF,681,1894,0,,,,
Wallis and Futuna,WF,681,1895,0,,,,
Wallis and Futuna,WF,681,1896,0,,,,
Wallis and Futuna,WF,681,1897,0,,,,
Wallis and Futuna,WF,681,1898,0,,,,
Wallis and Futuna,WF,681,1899,0,,,,
Wallis and Futuna,WF,681,1900,0,,,,
Wallis and Futuna,WF,681,1901,0,,,,
Wallis and Futuna,WF,681,1902,0,,,,
Wallis and Futuna,WF,681,1903,0,,,,
Wallis and Futuna,WF,681,1904,0,,,,
Wallis and Futuna,WF,681,1905,0,,,,
Wallis and Futuna,WF,681,1906,0,,,,
Wallis and Futuna,WF,681,1907,0,,,,
Wallis and Futuna,WF,681,1908,0,,,,
Wallis and Futuna,WF,681,1909,0,,,,
Wallis and Futuna,WF,681,1910,0,,,,
Wallis and Futuna,WF,681,1911,0,,,,
Wallis and Futuna,WF,681,1912,0,,,,
Wallis and Futuna,WF,681,1913,0,,,,
Wallis and Futuna,WF,681,1914,0,,,,
Wallis and Futuna,WF,681,1915,0,,,,
Wallis and Futuna,WF,681,1916,0,,,,
Wallis and Futuna,WF,681,1917,0,,,,
Wallis and Futuna,WF,681,1918,0,,,,
Wallis and Futuna,WF,681,1919,0,,,,
Wallis and Futuna,WF,681,1920,0,,,,
Wallis and Futuna,WF,681,1921,0,,,,
Wallis and Futuna,WF,681,1922,0,,,,
Wallis and Futuna,WF,681,1923,0,,,,
Wallis and Futuna,WF,681,1924,0,,,,
Wallis and Futuna,WF,681,1925,0,,,,
Wallis and Futuna,WF,681,1926,0,,,,
Wallis and Futuna,WF,681,1927,0,,,,
Wallis and Futuna,WF,681,1928,0,,,,
Wallis and Futuna,WF,681,1929,0,,,,
Wallis and Futuna,WF,681,1930,0,,,,
Wallis and Futuna,WF,681,1931,0,,,,
Wallis and Futuna,WF,681,1932,0,,,,
Wallis and Futuna,WF,681,1933,0,,,,
Wallis and Futuna,WF,681,1934,0,,,,
Wallis and Futuna,WF,681,1935,0,,,,
Wallis and Futuna,WF,681,1936,0,,,,
Wallis and Futuna,WF,681,1937,0,,,,
Wallis and Futuna,WF,681,1938,0,,,,
Wallis and Futuna,WF,681,1939,0,,,,
Wallis and Futuna,WF,681,1940,0,,,,
Wallis and Futuna,WF,681,1941,0,,,,
Wallis and Futuna,WF,681,1942,0,,,,
Wallis and Futuna,WF,681,1943,0,,,,
Wallis and Futuna,WF,681,1944,0,,,,
Wallis and Futuna,WF,681,1945,0,,,,
Wallis and Futuna,WF,681,1946,0,,,,
Wallis and Futuna,WF,681,1947,0,,,,
Wallis and Futuna,WF,681,1948,0,,,,
Wallis and Futuna,WF,681,1949,0,,,,
Wallis and Futuna,WF,681,1950,0,,,,
Wallis and Futuna,WF,681,1951,0,,,,
Wallis and Futuna,WF,681,1952,0,,,,
Wallis and Futuna,WF,681,1953,0,,,,
Wallis and Futuna,WF,681,1954,0,,,,
Wallis and Futuna,WF,681,1955,0,,,,
Wallis and Futuna,WF,681,1956,0,,,,
Wallis and Futuna,WF,681,1957,0,,,,
Wallis and Futuna,WF,681,1958,0,,,,
Wallis and Futuna,WF,681,1959,0,,,,
Wallis and Futuna,WF,681,1960,0,,,,
Wallis and Futuna,WF,681,1961,0,,,,
Wallis and Futuna,WF,681,1962,0,,,,
Wallis and Futuna,WF,681,1963,0,,,,
Wallis and Futuna,WF,681,1964,0,,,,
Wallis and Futuna,WF,681,1965,0,,,,
Wallis and Futuna,WF,681,1966,0,,,,
Wallis and Futuna,WF,681,1967,0,,,,
Wallis and Futuna,WF,681,1968,0,,,,
Wallis and Futuna,WF,681,1969,0,,,,
Wallis and Futuna,WF,681,1970,0,,,,
Wallis and Futuna,WF,681,1971,0,,,,
Wallis and Futuna,WF,681,1972,0,,,,
Wallis and Futuna,WF,681,1973,0,,,,
Wallis and Futuna,WF,681,1974,0,,,,
Wallis and Futuna,WF,681,1975,0,,,,
Wallis and Futuna,WF,681,1976,0,,,,
Wallis and Futuna,WF,681,1977,0,,,,
Wallis and Futuna,WF,681,1978,0,,,,
Wallis and Futuna,WF,681,1979,0,,,,
Wallis and Futuna,WF,681,1980,0,,,,
Wallis and Futuna,WF,681,1981,0,,,,
Wallis and Futuna,WF,681,1982,0,,,,
Wallis and Futuna,WF,681,1983,0,,,,
Wallis and Futuna,WF,681,1984,0,,,,
Wallis and Futuna,WF,681,1985,0,,,,
Wallis and Futuna,WF,681,1986,0,,,,
Wallis and Futuna,WF,681,1987,0,,,,
Wallis and Futuna,WF,681,1988,0,,,,
Wallis and Futuna,WF,681,1989,0,,,,
Wallis and Futuna,WF,681,1990,0,,,,
Wallis and Futuna,WF,681,1991,0,,,,
Wallis and Futuna,WF,681,1992,0,,,,
Wallis and Futuna,WF,681,1993,0,,,,
Wallis and Futuna,WF,681,1994,0,,,,
Wallis and Futuna,WF,681,1995,0,,,,
Wallis and Futuna,WF,681,1996,0,,,,
Wallis and Futuna,WF,681,1997,0,,,,
Wallis and Futuna,WF,681,1998,0,,,,
Wallis and Futuna,WF,681,1999,0,,,,
Wallis and Futuna,WF,681,2000,0,,,,
Wallis and Futuna,WF,681,2001,14656,,,,
Wallis and Futuna,WF,681,2002,40304,,,,
Wallis and Futuna,WF,681,2003,65952,,,,
Wallis and Futuna,WF,681,2004,91600,,,,
Wallis and Futuna,WF,681,2005,120912,,,,
Wallis and Futuna,WF,681,2006,150224,,,,
Wallis and Futuna,WF,681,2007,179536,,,,
Wallis and Futuna,WF,681,2008,201520,,,,
Wallis and Futuna,WF,681,2009,230832,,,,
Wallis and Futuna,WF,681,2010,260144,,,,
Wallis and Futuna,WF,681,2011,285792,,,,
Wallis and Futuna,WF,681,2012,311440,,,,
Wallis and Futuna,WF,681,2013,333424,,,,
Wallis and Futuna,WF,681,2014,355408,,,,
Wallis and Futuna,WF,681,2015,377392,,,,
Wallis and Futuna,WF,681,2016,403040,,,,
Wallis and Futuna,WF,681,2017,428688,,,,
Wallis and Futuna,WF,681,2018,454336,,,,
Wallis and Futuna,WF,681,2019,480773,,,,
Wallis and Futuna,WF,681,2020,507247,,,,
Yemen,YE,967,1750,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1751,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1752,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1753,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1754,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1755,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1756,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1757,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1758,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1759,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1760,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1761,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1762,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1763,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1764,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1765,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1766,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1767,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1768,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1769,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1770,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1771,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1772,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1773,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1774,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1775,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1776,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1777,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1778,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1779,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1780,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1781,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1782,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1783,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1784,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1785,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1786,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1787,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1788,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1789,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1790,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1791,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1792,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1793,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1794,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1795,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1796,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1797,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1798,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1799,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1800,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1801,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1802,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1803,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1804,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1805,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1806,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1807,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1808,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1809,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1810,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1811,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1812,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1813,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1814,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1815,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1816,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1817,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1818,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1819,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1820,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1821,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1822,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1823,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1824,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1825,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1826,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1827,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1828,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1829,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1830,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1831,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1832,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1833,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1834,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1835,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1836,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1837,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1838,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1839,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1840,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1841,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1842,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1843,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1844,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1845,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1846,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1847,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1848,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1849,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1850,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1851,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1852,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1853,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1854,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1855,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1856,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1857,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1858,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1859,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1860,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1861,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1862,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1863,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1864,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1865,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1866,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1867,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1868,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1869,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1870,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1871,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1872,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1873,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1874,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1875,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1876,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1877,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1878,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1879,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1880,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1881,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1882,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1883,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1884,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1885,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1886,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1887,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1888,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1889,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1890,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1891,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1892,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1893,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1894,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1895,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1896,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1897,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1898,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1899,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1900,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1901,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1902,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1903,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1904,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1905,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1906,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1907,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1908,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1909,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1910,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1911,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1912,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1913,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1914,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1915,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1916,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1917,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1918,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1919,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1920,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1921,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1922,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1923,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1924,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1925,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1926,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1927,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1928,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1929,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1930,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1931,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1932,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1933,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1934,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1935,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1936,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1937,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1938,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1939,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1940,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1941,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1942,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1943,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1944,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1945,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1946,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1947,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1948,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1949,0,33696614,527968,0.40%,64/km²
Yemen,YE,967,1950,58624,33696614,527968,0.40%,64/km²
Yemen,YE,967,1951,98928,33696614,527968,0.40%,64/km²
Yemen,YE,967,1952,157552,33696614,527968,0.40%,64/km²
Yemen,YE,967,1953,227168,33696614,527968,0.40%,64/km²
Yemen,YE,967,1954,4682592,33696614,527968,0.40%,64/km²
Yemen,YE,967,1955,7166784,33696614,527968,0.40%,64/km²
Yemen,YE,967,1956,9497088,33696614,527968,0.40%,64/km²
Yemen,YE,967,1957,12453936,33696614,527968,0.40%,64/km²
Yemen,YE,967,1958,14337232,33696614,527968,0.40%,64/km²
Yemen,YE,967,1959,16938672,33696614,527968,0.40%,64/km²
Yemen,YE,967,1960,20569696,33696614,527968,0.40%,64/km²
Yemen,YE,967,1961,23233424,33696614,527968,0.40%,64/km²
Yemen,YE,967,1962,27117264,33696614,527968,0.40%,64/km²
Yemen,YE,967,1963,30033808,33696614,527968,0.40%,64/km²
Yemen,YE,967,1964,33664832,33696614,527968,0.40%,64/km²
Yemen,YE,967,1965,37592640,33696614,527968,0.40%,64/km²
Yemen,YE,967,1966,41055120,33696614,527968,0.40%,64/km²
Yemen,YE,967,1967,44107232,33696614,527968,0.40%,64/km²
Yemen,YE,967,1968,55744096,33696614,527968,0.40%,64/km²
Yemen,YE,967,1969,60419360,33696614,527968,0.40%,64/km²
Yemen,YE,967,1970,62929200,33696614,527968,0.40%,64/km²
Yemen,YE,967,1971,64900432,33696614,527968,0.40%,64/km²
Yemen,YE,967,1972,66395344,33696614,527968,0.40%,64/km²
Yemen,YE,967,1973,69124965,33696614,527968,0.40%,64/km²
Yemen,YE,967,1974,71370759,33696614,527968,0.40%,64/km²
Yemen,YE,967,1975,73539609,33696614,527968,0.40%,64/km²
Yemen,YE,967,1976,76103869,33696614,527968,0.40%,64/km²
Yemen,YE,967,1977,79081860,33696614,527968,0.40%,64/km²
Yemen,YE,967,1978,82183982,33696614,527968,0.40%,64/km²
Yemen,YE,967,1979,85402470,33696614,527968,0.40%,64/km²
Yemen,YE,967,1980,88715988,33696614,527968,0.40%,64/km²
Yemen,YE,967,1981,92941427,33696614,527968,0.40%,64/km²
Yemen,YE,967,1982,98875031,33696614,527968,0.40%,64/km²
Yemen,YE,967,1983,105160630,33696614,527968,0.40%,64/km²
Yemen,YE,967,1984,112257610,33696614,527968,0.40%,64/km²
Yemen,YE,967,1985,120830971,33696614,527968,0.40%,64/km²
Yemen,YE,967,1986,129023012,33696614,527968,0.40%,64/km²
Yemen,YE,967,1987,137649663,33696614,527968,0.40%,64/km²
Yemen,YE,967,1988,147199895,33696614,527968,0.40%,64/km²
Yemen,YE,967,1989,157134948,33696614,527968,0.40%,64/km²
Yemen,YE,967,1990,166655132,33696614,527968,0.40%,64/km²
Yemen,YE,967,1991,175782508,33696614,527968,0.40%,64/km²
Yemen,YE,967,1992,185656153,33696614,527968,0.40%,64/km²
Yemen,YE,967,1993,194281579,33696614,527968,0.40%,64/km²
Yemen,YE,967,1994,203263617,33696614,527968,0.40%,64/km²
Yemen,YE,967,1995,213615705,33696614,527968,0.40%,64/km²
